fr.geocites.gugus.balance.Bonus,fr.geocites.gugus.transaction.FixedCostTransaction,fr.geocites.marius.SubSurfaceResources,fr.geocites.marius.DoubleRedistribution,fr.geocites.gugus.urbanisation.UrbanTransition,fr.geocites.marius.From1959To1989,fr.geocites.marius.From1989To2010,economicMultiplier,populationToWealthExponent,sizeEffectOnSupply,sizeEffectOnDemand,wealthToPopulationExponent,distanceDecay,bonusMultiplier,fixedCost,oilAndGazEffect,coalEffect,territorialTaxes,capitalShareOfTaxes,ruralMultiplier,modelId,distribution,dead,overflow
true,false,false,false,false,false,true,0.004082472789848246,1.9400582712440158,1.0005427157372504,1.0010845396156929,0.38815745028474247,0.0295112891653891,0.0,24.279471010865244,0.3904907757348335,0.42933058180828354,0.5636480290285721,0.5410616029307109,0.09836562930735113,3,0.005657210043716242,0.0,0.0
true,false,true,true,false,true,false,0.9928761320944764,1.0,1.0,1.0,0.6565812958264756,0.0,0.26444303543628117,22.415780522468562,-0.013043389833086616,-0.011034364745702074,0.15096457771752966,0.9274127019515568,0.6813443562338029,38,0.01579777728669162,0.0,0.0
false,false,false,false,true,true,false,0.022233466786525935,1.0,1.0563244332690775,1.0004517649048221,0.21483586051288256,1.870032490260396,1.3009829113809839,34.46895701128015,-0.08303040890688185,0.7697977475898399,0.004281498162846283,0.5120927686666973,0.03510707779172433,10,0.014235764161352256,0.0,0.0
true,true,false,false,true,true,false,0.45223141567856656,1.0711158788974728,1.0049523835028975,1.0721433531101359,0.37935051706230377,0.17886714491866978,100.0,0.37479700666228744,-0.25487398636215697,-0.2898669118173529,0.02019464559065272,0.0,0.018889668591651455,36,0.012609721189551146,0.0,0.0
true,true,true,false,true,true,false,0.4726682883883272,1.0,1.0003412082783518,1.0668922390262434,0.35623096587932046,0.18220153718641693,100.0,0.36625145905276946,0.013975318503679501,0.038303027646665155,0.01897310816408898,0.13837247758196458,0.020321095226173126,54,0.013142497830954517,0.0,0.0
true,false,true,true,true,true,false,0.7670350750964037,1.0,1.0,1.0,0.4844968887081903,0.013850491728653063,0.578062952295489,0.3337351452043549,0.07109258491394033,-0.16810133548981765,0.5886353492302411,0.9599929234859697,0.026458103666007184,58,0.013325346423680114,0.0,0.0
true,true,false,true,true,true,false,0.4743336348813981,1.0406484899758217,1.0008596777521217,1.0728432302299789,0.38937453317605014,0.14785703520006477,70.52466876761156,0.3640960159281996,0.4904366101909232,-0.22567865454442448,0.008620871412767392,0.9943884400345729,0.019521549654301782,56,0.012299597136992104,0.0,0.0
false,true,false,true,true,false,true,0.5149051835347277,1.0440092087276651,1.007451211349045,1.0,0.7281486833139218,0.4032240525019394,3.7037781885828327,82.06376947489004,0.9731779807345966,-0.03505866581245576,0.06701563968543382,0.1539995982807216,0.006259210267869312,49,0.004616221925034142,0.0,0.0
true,false,true,true,false,true,false,0.818888730464558,1.0,1.005070086878058,1.0,0.7226113593828576,0.0,0.11378097353775625,65.31260802805615,0.009157757033400937,-0.025803804562791854,0.08143222081400084,0.8198356710508616,0.3217463188150214,38,0.015475690579719613,0.0,0.0
false,false,true,false,false,false,true,0.5004809233783353,1.1192093763071806,1.0025129275666875,1.0004676975041737,0.6994685010620902,1.4769708993757709,4.32520441070007,67.48835635658996,0.016810567303355173,-0.011801260668214075,1.0,0.32580217612873974,0.0011266260344834367,7,0.005180321087689218,0.0,0.0
true,true,false,true,false,true,false,0.3637573942210547,1.038272169696361,1.0,1.124784290022389,0.41909667694443203,0.04286209918943043,97.97861501572609,0.37088796665863105,0.29633763705046356,-0.25088255059434983,0.007564189022318655,0.9999813402249706,0.014655992103774895,34,0.013572525231118187,0.0,0.0
false,true,true,false,true,false,true,0.15269430905933626,1.1848223273749823,1.002299369803286,1.0018366479320244,0.3484402654643349,0.0,1.4237187413264687,0.17619632249078623,0.0281980364760559,-0.016760065958712045,0.8091981516126989,1.0,0.002607748093748989,47,0.005067514149965303,0.0,0.0
true,false,false,false,true,true,false,0.1206234196152268,1.2578990397256913,1.0003617136494554,1.0000049656759988,1.2975440849646522,0.0,0.0010215045083266238,0.0,-0.4903306678839996,-0.2041501274901132,0.5599044081130972,1.0,0.01914045246027281,18,0.013143461338106135,0.0,0.0
true,true,false,false,true,true,false,0.4550044698420648,1.1371129499710602,1.0019678780149222,1.069841210934753,0.38183359750494306,0.1743543128834104,95.3603330714792,0.37266277540124415,-0.34781554592683017,0.6417614039603092,0.6041894347729018,0.4626222192774977,0.01896457326810026,36,0.012606490748209308,0.0,0.0
false,false,false,false,true,false,true,0.09508870158626159,1.0,1.0,1.000326491455207,1.2666606773039013,0.0,25.91438796404709,35.03804316142593,0.036206950868690635,-0.20102902475924966,0.594823605854764,0.1911057117335407,0.004251301726828898,11,0.005620528876077152,0.0,0.0
true,true,true,true,true,true,false,0.7159544756939793,1.0313266498562732,1.0011638930364282,1.0111554067869686,0.3595003629277199,0.09070017783052069,36.406829473851055,0.03288532198495369,-0.029611241293233892,0.0017152442778445298,0.5660365315841599,0.9969592898536431,0.017774109037995263,62,0.013136561981129339,0.0,0.0
true,true,false,false,true,true,false,0.45647654809794846,1.1217970883775765,1.0052010438838428,1.0721744049725157,0.38044495408286483,0.16608496895876934,95.32320177398074,0.3749361103504069,-0.20245966937211757,0.05976693380631071,0.3971859188795195,0.0,0.019099407321465315,36,0.012611094700430987,0.0,0.0
true,true,false,false,false,true,false,0.3467344924585675,1.038410284910691,1.022458067239178,1.1293304180474792,0.4029762259409372,0.0019687677975328615,91.14296769905582,0.3283316008918259,0.9044326979557824,-0.3446315368637862,0.18309550330550048,0.0525679655953337,0.6150742667609761,12,0.013944062666555197,0.0,0.0
false,true,false,true,true,false,true,0.5517645788888522,1.0414984966641543,1.0046973286809837,1.0,0.7373133884509185,0.3860498183533755,0.983163863986596,85.77415996535632,0.4217752485335651,-0.021692991154178998,0.07055107343475503,0.15322142469457706,0.005494557332513009,49,0.004622597142874315,0.0,0.0
false,true,true,true,true,true,false,0.216441217000288,1.056105022606795,1.000334507652248,1.0060799886110898,0.18902257360232574,1.4906326653843354,85.88485656896312,92.6720509804504,0.10175045370268165,-0.007766974264082016,0.21661549764078303,0.4494838191148061,0.03455007642376948,60,0.01426951667545679,0.0,0.0
false,true,false,true,false,true,false,0.018041750182817107,1.073581568506269,1.0,1.0865422391123456,0.5157050609051067,0.07757562730641998,36.90402861027062,0.014234872705618122,-0.5354807758182697,0.2520911234800791,0.0,0.806551126974044,0.01097282877873107,22,0.01826992239462624,0.0,0.0
false,false,false,true,true,true,false,0.03258243201490008,1.2810523328938683,1.021586065744498,1.0000184587328254,0.22256683958891466,1.881739445472895,0.6011791329828833,0.8461739352164501,0.8696742465645304,-1.0,0.012751087962327483,0.5872960342642405,0.0359589279599635,30,0.013818015264765946,0.0,0.0
true,true,true,true,true,true,false,0.7493607607973436,1.0199933215920047,1.0017863304933152,1.012902113786323,0.359585835442773,0.08693571380105548,36.2842207695797,0.0309774434468061,-0.01795069883950773,-0.032545969650327855,0.6187634867628518,0.9966656283220272,0.017612702634226922,62,0.013151348145453505,0.0,0.0
false,true,true,true,true,true,false,0.16592867523766758,1.2011784451375582,1.0011200014725896,1.0002107309018533,0.18114615456114994,0.8617563179193115,100.0,64.40455701240032,0.07451726758774524,-0.024058449731123588,0.585694312765123,0.5028634939829792,0.03393326271871586,60,0.014271011302638269,0.0,0.0
true,true,false,true,true,false,true,0.5397957043759801,1.048508612847986,1.0061509107834132,1.0001341426990171,0.7285115816447731,0.3646466263267182,0.11177524479825551,85.06170109405673,0.8208980387717344,0.09030787326149037,0.0698975848183374,0.13996509991243783,0.003297313179023734,57,0.004623025401412896,0.0,0.0
true,true,false,false,true,true,false,0.4511187599167391,1.0974196528066598,1.004570256698644,1.0721681690746316,0.38024310735712175,0.17210248472221734,96.33732807332174,0.37552173821677637,-0.6571345611460171,-0.1991365295319768,0.2440593781430266,0.0,0.019235434593291488,36,0.012611933549414846,0.0,0.0
false,false,false,false,false,true,false,0.07317561307979037,1.0091681058912898,1.1017207416993526,1.176156593440681,0.4217495826186345,0.0017358126161501836,81.62095251841328,24.04750741251325,0.37271577014475255,-0.6234146654342664,0.3194357416143444,0.4528869483374311,0.11351566553406342,0,0.02234100757024692,0.0,0.0
false,false,false,true,true,true,false,0.02997789317816008,1.2806425417125036,1.0224613210056734,1.0,0.20264915564172492,1.9296070100305196,9.522946114497048,0.056383270522765414,0.5836547613894831,-0.21573895902151496,0.013163371973383036,0.5964431880347039,0.036249134582961,30,0.013815648606370471,0.0,0.0
false,true,false,false,true,false,true,0.13327156994125627,1.0216352919394291,1.000441817483093,1.0223282817927455,0.5029550782227223,0.0,100.0,0.01358994453533783,0.01181007344899343,-0.43372967473153834,0.2863910995418446,0.5352541619980133,0.013667792666719084,25,0.005329067916140536,0.0,0.0
true,true,true,true,true,true,false,0.7519932897680273,1.0,1.000900252638039,1.0071498968452093,0.36032891006669554,0.03891327117838363,36.46841287564827,0.032687235946187596,0.022559603696701513,0.01954168345597651,0.7410608256397538,0.9971497247132471,0.018203434652154883,62,0.01317528273528503,0.0,0.0
false,false,false,true,true,true,false,0.025525940922082605,1.276287575620055,1.0277650489177719,1.0010045183745853,0.19384221922904257,1.8997557722940597,0.007149554386469805,2.115227799424785,0.6154090358111022,0.07853149744467736,0.0125721418290364,0.5915538580085107,0.03559397069724297,30,0.013817335056558442,0.0,0.0
true,true,true,true,false,true,false,0.818201443338607,1.0,1.0,1.0113932726322494,0.3683005379123806,0.03077571888233464,100.0,0.09258622755505207,0.008098754590896595,-0.07511111227121303,0.07673013615193115,0.9958874931622563,0.9149437246807425,52,0.014932949110372023,0.0,0.0
false,true,false,true,true,true,false,0.028864950676931376,1.2780015266296514,1.021375651396066,1.0,0.20559541864857628,1.9721624878944417,0.0,0.0,-1.0,0.28626578774725386,0.013939359373511493,0.5888556849457856,0.03551488771930217,48,0.013827707862854026,0.0,0.0
true,true,false,false,true,true,false,0.4549960095329891,1.155459906121112,1.002889990517711,1.0688972573277262,0.38110035729159386,0.16980584908010396,90.7968929345144,0.3761121444788723,-0.27657887719093954,0.7006066334453991,0.6181384578496124,0.06988961272466795,0.019017243999192968,36,0.012611642637638917,0.0,0.0
true,true,false,true,false,true,false,0.3565001382152716,1.0384110581318187,1.0000090931364896,1.1277170313507765,0.41487938634228366,0.03758735410500989,98.28159823792161,0.356728319259103,-0.26264482445060755,-0.18757223522352284,0.007592943329197854,0.9997926684789725,0.41167135463276006,34,0.013570013992801314,0.0,0.0
true,true,false,false,true,true,false,0.45449042632039727,1.1175012238450865,1.0045171392692993,1.0721376286092181,0.38051478255033244,0.16972750450255483,91.51478826486378,0.3727175601769504,-0.1478755576529025,0.4364034801425598,0.6539258492019044,0.021839294109993142,0.018764742189610332,36,0.012603483844804756,0.0,0.0
true,true,true,true,true,true,false,0.7680243613597751,1.0395992702588241,1.0009022517642354,1.0064944541613108,0.36064619308900975,0.01108113196994778,36.48025995698964,0.030917772634165674,0.011441492650590357,0.03577865830754123,0.6528827921735232,0.9970579628033578,0.018501693661468463,62,0.013174775662229334,0.0,0.0
false,true,false,false,true,false,true,0.12646848565341315,1.027714645177885,1.0,1.0211140753412487,0.47413852698694536,0.4916345130056776,6.643659506954449,0.017061538421519935,-0.9990234375,-0.5315504572590919,0.11379911618619803,0.8501236829990106,0.011322487160656175,25,0.005346991266745659,0.0,0.0
true,true,false,false,false,true,false,0.34682639437242924,1.032391649041467,1.0259814723008691,1.1304016820553722,0.40667539789104196,0.009134679058530833,83.42013473681824,0.3420490270741075,0.9919711969381937,-0.5378330231467573,0.0,0.3495882078902639,0.5744090710184555,12,0.01394272784554489,0.0,0.0
false,true,true,true,false,true,false,0.6057139418023915,1.0905856711054895,1.000453072293156,1.0651838540261387,0.5783907909304388,1.3135489656367696,1.7602364592312445,0.0,0.06445311804736775,0.09166900510148324,0.9098439917555357,0.020523935766277614,0.5776088312829423,44,0.01965754420322998,0.0,0.0
false,true,false,true,false,false,true,0.5507029751857195,1.0436014646669949,1.0097606736867286,1.000000031060656,0.7392646892162416,0.3545741201597096,50.56583764950695,90.44718568754197,0.7744038054724622,0.3327388410422947,0.08360330061365892,0.11587280128063521,0.9756929288181546,23,0.004652591182714209,0.0,0.0
false,false,false,true,true,true,false,0.029908816530643683,1.2770585168415618,1.02313510736859,1.0000705244926682,0.20553945481047955,1.8994327891574747,16.841502520142082,0.11254596815561375,0.6303706039922976,0.7888966743458989,0.013460427167582521,0.5888750928799117,0.03580836839985256,30,0.013817141642841063,0.0,0.0
false,false,false,true,true,true,false,0.027561883266411256,1.293618645655556,1.0216724050909718,1.000262421717547,0.2084177007489664,1.971897006124933,0.0,4.808163817183879,0.4457222537504364,-0.3341378997676794,0.012218410721983111,0.6070031965615131,0.03578426637605774,30,0.01381158446354409,0.0,0.0
true,true,false,false,true,true,false,0.4540872547917966,1.0989088577369135,1.0022549315353493,1.0688340296445153,0.38338609894347786,0.17337653937044503,90.1578464415988,0.37368647594403337,-0.6734373211197983,0.16751359472903915,0.6232627485958826,0.0710802343716592,0.019093603085093797,36,0.012612822967206757,0.0,0.0
true,true,false,false,true,true,false,0.4541551535442151,1.119087105655081,1.001971567940051,1.069189295700267,0.3827142047274234,0.18250933760026156,95.37797298887651,0.37418556721474466,-0.18288790788313225,0.058843107795834904,0.9074374348823671,0.5682559209914031,0.01907795267401189,36,0.012610621973655414,0.0,0.0
true,true,false,true,false,false,true,0.6076719239061357,1.0409846037978114,1.0070291525477,1.0,0.7482594037945228,0.3400352694709856,0.0,95.99812452824239,0.9651607903847697,1.0,0.10014342539291908,0.10481961645346988,0.8812229429032566,35,0.004652404699422879,0.0,0.0
true,false,true,true,false,true,false,1.0,1.0,1.0,1.0,0.6660869178223222,0.26645712836004554,0.20898770616594964,8.151051812759581,0.0108465323848006,-0.03031175662610286,0.14781794013401217,0.82940510738518,0.49062847606837723,38,0.015888180739113383,0.0,0.0
false,true,false,false,true,false,true,0.13965602119850481,1.0380755729654687,1.0,1.0225392741793893,0.5170374917502031,0.42477094981448243,0.0,0.015006253497119577,0.357417252455432,-0.5415680478475374,0.20381084705006328,0.8538013576859671,0.012016693885265703,25,0.005310117888250834,0.0,0.0
true,false,true,false,false,true,false,0.5950217590752953,1.0601535758315204,1.025320490324905,1.0001638312187862,0.7191113377147289,0.0,0.05373122866830631,99.80679695546925,0.003932998795829867,-0.010438677556074971,0.0183732514843397,0.6244336283643462,0.05953673592889531,14,0.015386253157317994,0.0,0.0
false,false,true,false,true,false,true,0.5255094746657406,1.0793041513640556,1.0047958781119903,1.0023539455936568,0.7052492104932235,1.4438303507201968,0.1956405637459449,74.3666497180135,0.01543482385778483,-0.01134510349261486,1.0,0.08383735114055552,0.001191571592013552,29,0.005177137807491578,0.0,0.0
true,false,true,true,false,true,false,0.8947400681415576,1.0007270193854856,1.0030792205290358,1.0,0.7172474234684245,0.2115678037883209,0.13535265736432378,60.214500023222975,0.00651812817177988,-0.025877560137423927,0.11062059047121726,0.781652529632563,0.32397423699643607,38,0.015682798730873818,0.0,0.0
true,true,false,true,true,false,true,0.5175276759327474,1.0428819130297013,1.0063453888070346,1.0000194172004067,0.7098044167350602,0.4003814797088204,1.2349261158710034,82.45221313047992,0.4915416647234989,0.2271985530072982,0.0792713369249711,0.1527409888554167,0.005026849453031246,57,0.004612988594895799,0.0,0.0
true,false,false,false,true,true,false,0.1656431415427651,1.1024635669209109,1.000489016072111,1.0000435931348466,1.297485702718926,0.0,9.614154498134376E-4,0.0,-1.0,0.16670215257853593,1.0,0.8624640351511392,0.01880851580270353,18,0.013150683310656774,0.0,0.0
false,true,false,true,true,false,true,0.5701619303622822,1.0495193174999697,1.0060451285350223,1.0008125408266908,0.7126828414532396,0.39081927543188977,9.89861212518885,89.0101133448063,0.7267805861099033,1.0,0.07624130847467736,0.17121932577911633,0.004849632457547683,49,0.004622755235839812,0.0,0.0
true,true,true,false,true,true,false,0.4888184641003055,1.0067067978009703,1.0,1.0817889056437195,0.34414169280135154,0.0,100.0,0.5590136039124822,0.05971684392816168,-0.008879108013874593,0.99993896484375,0.9375,0.024817758086164578,54,0.013532793211316913,0.0,0.0
false,false,true,false,false,false,true,0.47410561750495117,1.1350209788071692,1.0028349073579252,1.0006227652057336,0.6931056399875591,1.4890920312128408,4.598788386158635,0.0,0.01714027035917076,-0.011647719622151165,0.9556599035442475,0.0,0.7297419085638507,7,0.005180641993682768,0.0,0.0
true,true,true,false,false,true,false,0.6965488934724531,1.0,1.0000417520849525,1.0374357226261794,0.4094103219581264,0.0,22.62983713162426,0.08773315943441463,0.016226071887267546,-0.031400019896236975,0.6421736703393226,0.0,0.4730208444939285,32,0.014937507071453287,0.0,0.0
false,true,false,true,true,true,false,0.02316896706123277,1.283344104782999,1.0332495587285826,1.0043318649550554,0.18433271587779482,1.8367790667522177,0.0,0.0,0.902971894386998,0.20170562421254656,0.012347205692092127,0.5813209197932853,0.03591730326643126,48,0.013825519276744233,0.0,0.0
false,false,true,false,true,false,true,0.5326680398704514,1.086042887245987,1.004268410875085,1.001872254137736,0.6984473839065232,1.4664939810555953,4.210261213756352,85.00937895649527,0.01674185017659169,-0.012401640736315,0.9859341343138379,0.8496799043478123,7.97348081668462E-4,29,0.005177743051415374,0.0,0.0
true,true,true,true,true,true,false,0.756956303453177,1.0427852245442353,1.000773194785852,1.0,0.3610378844626156,0.0328941209008222,36.4546921965457,0.0321105442740215,-0.07388898373668651,-0.004922440154776497,0.6813545630533395,0.9966399882347217,0.01859778073988748,62,0.013163433373931053,0.0,0.0
false,true,true,false,false,false,true,0.17868907104435328,1.0856020507070345,1.0,1.0038391575964005,0.4184039047379268,0.012959484659369119,82.4443031713946,0.17858027682624752,0.026542635876009024,-0.006889611942818785,0.0,0.9651561398726349,0.5358520130034734,21,0.005071462855576779,0.0,0.0
true,false,false,false,true,true,false,0.18132533667542572,1.1237229852262032,1.0004401315393796,1.000049978744717,1.3059805627138728,0.0,9.47812845497725E-4,62.67820955221304,-1.0,-0.09521224364252978,0.7085576934721045,0.8843992135880749,0.01880413193727528,18,0.013139197285789179,0.0,0.0
true,false,true,true,false,true,false,0.9140920219500195,1.0000884823983824,1.0,1.0,0.6740839653248764,0.40860086320478484,0.24161331675928038,14.836406740083625,0.033791233583178926,-5.266332265753126E-4,0.12243605342079403,0.956544701655838,0.24429949096985176,38,0.015725955409999173,0.0,0.0
true,false,false,false,true,true,false,0.3006526033633131,1.077196006355568,1.0003855370853894,1.0000351479228655,1.2999591260731367,0.0,9.413253697978249E-4,12.519946316573844,0.3832957086962734,0.14622584195575739,0.474442329260563,0.6916418261706989,0.018905683954029855,18,0.013153474470510157,0.0,0.0
true,true,false,false,true,true,false,0.45465493029278425,1.1310588057378193,1.003234991182122,1.07015459593726,0.38122709019915024,0.16984476691036976,90.41571340321035,0.3778584235950988,-0.29381910734144034,0.6973584967340893,0.6524924283329564,0.08552417269239765,0.019077665222083234,36,0.012611962005659939,0.0,0.0
false,true,true,true,false,false,true,0.6127351415503337,1.0439724096362033,1.0070420500483774,1.0000575346775498,0.6490991908966781,0.3033534125741459,45.73728194240046,100.0,0.04255913115148546,-2.2431313765880478E-4,0.10070748967733274,0.23674339283265855,0.102964136298248,45,0.00406926417419072,0.0,0.0
true,true,true,false,true,false,true,0.17653429132448722,1.1104504777701434,1.0046851205218812,1.0,0.34424911630283495,0.007835757492951238,4.842257245287905,0.1961528989152275,0.039412618391428955,-0.019715353321494322,1.0,0.0,0.0025062238599615986,55,0.005072584410966475,0.0,0.0
true,false,false,false,true,true,false,0.34768793189206537,1.1110245344930147,1.0004092440735313,1.0000423150383442,1.3007735717167346,0.0,8.924186291900381E-4,23.04079972231289,0.9365758967307269,0.2491193812657464,0.4957581524691822,0.7593342177367364,0.01992319347981712,18,0.013150723493903716,0.0,0.0
true,true,false,false,true,false,true,0.13890920025618386,1.0004658099654282,1.0014119569986737,1.0004099425634805,0.4587626374583146,0.0,0.18839959476791018,0.14439787723980968,-0.5025289052432651,-0.14414272626428537,0.0,0.9013378493352078,0.008123178114553771,37,0.00544343371443153,0.0,0.0
false,false,false,true,true,true,false,0.030676119943626262,1.2863429303575233,1.0220650574638432,1.0006179077145907,0.2055682458850658,1.942879877929804,0.9904906698291961,0.0,0.7897348339823895,0.3852689310653301,0.01329303858093055,0.6143320336370249,0.035782876802686124,30,0.013816673585035162,0.0,0.0
true,true,false,true,false,false,true,0.6040479394831426,1.041518949947168,1.0067452426531414,1.0,0.7478055994531568,0.34176673030129456,0.0,95.43818952489192,0.9398761854480535,-0.3419282628813699,0.10045884404349965,0.10448426102012762,0.9245935385655656,35,0.0046523306017487165,0.0,0.0
true,false,true,true,true,true,false,0.7120546570872373,1.0,1.0278115451582908,1.0032417292612137,0.4783298365364875,0.0,0.6660739709708416,0.2197265625,0.07048977472321871,-0.16876464703283955,0.5584617663947663,0.959967157320131,0.027027397283955687,58,0.013296903334107494,0.0,0.0
true,false,true,false,true,false,true,0.49982693631388025,1.10850675781007,1.0043626604754343,1.0020374994566303,0.6922154877494348,1.4071761194680368,0.0,0.0,0.016386806156034384,-0.012591819730357945,0.9355728300915045,0.4447803371733585,9.523175992130406E-4,41,0.005178204634089173,0.0,0.0
true,true,false,true,false,false,true,0.6076494869497697,1.040988573689676,1.0070288145967625,1.0,0.7480536446226617,0.33822427676531713,0.0,96.05684320825658,0.9625219689262581,-0.024723575371213058,0.10026661531577113,0.10482879618305278,0.9082565523638574,35,0.004652542138081072,0.0,0.0
true,false,true,true,false,true,false,0.9935898730270224,1.0,1.0000557901335008,1.0000251265195883,0.6517624651083466,0.1579972954524217,0.3361719410720639,24.59801924049298,0.022420078758143003,-0.020670278334124936,0.17637831816363014,0.938777135688666,0.20886028629614528,38,0.015834666417191667,0.0,0.0
false,false,false,false,false,true,false,0.08576625864402823,1.0,1.1096993430384336,1.165440917443743,0.4593178565107861,0.0,100.0,11.401316903421032,0.5,-0.5235540985009537,0.0,0.179772048849479,0.0,0,0.022339278664596767,0.0,0.0
true,true,false,true,true,false,true,0.5320419635409609,1.0404112046933274,1.0061698303620636,1.0,0.6965233045740831,0.39894919300612774,2.854213329869463,83.30510242887549,0.5001925432124055,0.8429888191936343,0.07677269379788967,0.1548958586800925,0.004750660731126582,57,0.004624346820669063,0.0,0.0
true,false,true,false,true,true,false,0.18392255422957904,1.009709077370898,1.0,1.036009925771917,0.021469700508848444,0.27364484964126173,2.069235204596056,0.0,0.37235906068885627,-0.6842341930969511,0.7085943557895731,0.2740474367248357,0.03218233417761899,40,0.014459805296120731,0.0,0.0
true,false,true,false,false,true,false,0.6365033388224156,1.012388906331399,1.013727038220956,1.000028649701666,0.7759678155251043,0.0,0.036839934294487675,26.9245005001167,0.0013147180217205623,-0.004666853092525791,0.11958566076486289,0.3595663940717786,0.018126816226513933,14,0.015030466457891445,0.0,0.0
true,true,false,true,true,false,true,0.5319208439999852,1.0430901549203018,1.006542200969747,1.0,0.6999995300221967,0.3796372774190248,1.4307970399696974,84.40842573719996,0.576873513919633,0.06092663214255012,0.07569074667246337,0.1491743206396837,0.0034745394421917004,57,0.004617580433182166,0.0,0.0
false,true,false,true,true,false,true,0.5369398966399308,1.046685799837848,1.0063499185809455,1.0,0.7167794875934091,0.3904239398694388,4.393544076023442,84.89862259298235,0.5046391079270498,0.552033186696185,0.06723108894345484,0.16061514814478256,0.0036198164474260737,49,0.004616781724890411,0.0,0.0
false,true,false,true,true,false,true,0.5492830070419292,1.0470596843251558,1.0051803536330235,1.0001547514147966,0.706131236968563,0.39581083955516433,100.0,86.27034016564907,0.31343326731912735,0.5877474064426664,0.07469274879007914,0.15300084036314662,0.004152665347059248,49,0.004621800458828452,0.0,0.0
true,true,false,false,true,true,false,0.47941898320199644,1.0940547648055237,1.0006392003089173,1.0699457529786405,0.38121486935058246,0.17478945850465807,95.22028020592742,0.3833472344939753,-0.03389073326723557,-0.4349916734875402,0.32544644689243357,1.0,0.019103635567270637,36,0.012613698128978997,0.0,0.0
true,true,false,false,false,true,false,0.3443470776030535,1.0469859909542512,1.0252196990953035,1.131396823886358,0.401033988495578,0.004581356494222287,93.34033369131082,0.3401806871455318,1.0,-0.38714859527133694,0.05113421394982084,0.3758711404721331,0.717211039279409,12,0.013942410334204378,0.0,0.0
false,true,false,true,false,false,true,0.5517583561108863,1.0439489926899466,1.0095068296560652,1.000000001638074,0.7392470655960505,0.35563391423627183,64.40177825304528,90.43062971284343,0.3636852603671925,-0.04303953203690991,0.08082594832014277,0.1173902760125845,0.9734462234539074,23,0.004653294694090149,0.0,0.0
true,false,true,false,true,false,true,0.523978526974529,1.1012644879760733,1.0040156819639343,1.0016721953507552,0.6947992051165025,1.459697021256912,0.0,38.866098333917606,0.016747672046350415,-0.012954910952535204,0.5237669131428755,1.0,0.0012015764517716008,41,0.005177489975667051,0.0,0.0
true,false,true,true,false,true,false,0.9637881062118936,1.0002363460961188,1.0010515455525262,1.0001763347591923,0.6659183454315659,0.08978658276527701,0.22105511848209344,21.856550172957824,0.0265741429855062,-0.005709768607453314,0.14200244166133225,0.9219852290440615,0.46813513059112666,38,0.015824964536751297,0.0,0.0
true,true,false,true,true,false,true,0.5377456562409377,1.0402408626986908,1.0063273231360241,1.0,0.6999958664929838,0.39789204918401483,1.3784291438076393,84.58150316346209,0.47379000745631195,0.2892692407021402,0.07878935831468661,0.15104396647839874,0.005019978534100239,57,0.004624908931572005,0.0,0.0
true,true,true,true,false,true,false,0.4179472097688177,1.072310159011711,1.000327911461554,1.1058454004854215,0.40195602925448576,0.004932749960154084,100.0,0.3956724396722583,0.03952545866086221,-0.011506360387367742,0.0,0.8181910515340785,0.04770087970118172,52,0.014716384139392438,0.0,0.0
true,false,true,false,true,false,true,0.5388506996607754,1.0974847577765454,1.0040964987345835,1.0016638461844232,0.6930928294246219,1.4839425066544143,0.0,77.73003303697415,0.01761942703964192,-0.012323462199383961,1.0,0.4121865436437355,9.08721330154477E-4,41,0.005178190163431829,0.0,0.0
false,true,false,true,false,false,true,0.5544051989378911,1.043831109302067,1.009421884993674,1.0,0.7422110049525837,0.35775715127345753,71.88304438491254,90.90088362628215,-1.0,0.5916215565921559,0.08209730001762276,0.11491426292820214,0.9688499882751958,23,0.004652463803398059,0.0,0.0
true,true,false,true,false,false,true,0.6077465776263401,1.0402286034904606,1.0070288163609702,1.0,0.7466336320466983,0.33745312601723837,1.1543125412424013,96.05081210211486,0.9708956877698018,0.46986996143465354,0.10021613314995066,0.10487136617752219,0.9356848596171676,35,0.004652464139793877,0.0,0.0
true,false,false,false,true,true,false,0.24576644651572593,1.114067696827235,1.0004520960016225,1.0000031730229386,1.296240842392583,0.0,9.633539322484215E-4,3.5701471256570585,-1.0,-0.011538975500147264,1.0,0.5356026542383342,0.01878519517079484,18,0.013149051447403887,0.0,0.0
true,false,true,true,true,true,false,0.6873267890780265,1.0,1.0,1.0028313438398866,0.4768231154896584,0.0,0.6647052006714717,0.0,0.07073548287879605,-0.13048469950613673,0.6181707497503648,0.9638585955178159,0.027063802310524486,58,0.013328727744774217,0.0,0.0
true,false,true,true,false,true,false,0.9321994925987644,1.0,1.001019073373094,1.0033768189541867,0.6558619631668492,0.0,0.25630751154855963,6.178521956223182,0.017483493361970304,2.785027802851836E-4,0.1333103644132997,0.945811386200011,0.3109037031624815,38,0.01568451655316833,0.0,0.0
false,false,true,false,true,false,true,0.5061798269833303,1.117199245339106,1.0043414949531997,1.0020655786985524,0.6958576764495317,1.4778320330005001,0.0,14.259209557255668,0.017179303473223717,-0.012035229735491315,0.9894720492509431,0.0,8.829662724270567E-4,29,0.005177493643040848,0.0,0.0
